,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
174,669137274,New galaxy S8 unlocked to any carrier,350.0,Reconditioned/Certified,Unlocked Samsung Galaxy S8,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,7 months 
175,662860437,Samsung galaxy S8,250.0,New (never used),Galaxy S8 en 250 solo esta quebrada la pantalla de enfrente de una esquina no afecta en nada es sprint ,5,Local pickup (24 miles away),No shipping INFO!,24.0,,,No location INFO!,,,7 months 
176,655624890,Samsung galaxy s8 plus 64gb unlocked,350.0,Used (normal wear),No description. Ask seller for more details,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Imperial Beach, CA",Imperial Beach, CA,7 months 
177,651915752,Samsung galaxy S8,340.0,Used (normal wear),"Cellphone in great conditions, ""unlocked"", not even 2 years old, works perfectly. Tiny crack in one corner. Comes with box and all accessories (headphones are new and sealed, never been used)",3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,8 months 
178,649780122,"SAMSUNG GALAXY S8+ , 64GB, AT&T UNLOCKED",550.0,Used (normal wear),"Black, AT&T unlocked,64GB, Samsung Galaxy S8+",1,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,8 months 
179,644017578,Like new Samsung s8+,300.0,Used (normal wear),Samsung Galaxy S8 Plus 64GBCarrier unlocked No cracks  Normal wear Clean IMEI Unlocked for any Countries with GSM capabilities. Cash onlyPhone only Samsung Galaxy S8 Plus con 64GB de memoria. Liberado para activarse cualquier compañía. Sin quebraduras. Uso normal. Puede ser activado en cualquier país con capacidades GSM. Efectivo solamente.Telefono solamente ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,8 months 
180,639765602,New Samsung Galaxy S8,450.0,New (never used),"Brand new, never used.Just received through phone insurance plan.Unlocked",1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,8 months 
181,635485207,Samsung Galaxy S8 Plus 64 GB UNLOCKED,400.0,Reconditioned/Certified,Samsung Galaxy S8 Plus in really good condition.No screen cracks.Ports work and have been cleaned.Camera and system functioning like out of box.Selling all cases and it comes with a wireless charger.NO HAGGLING PRICE.,2,Local pickup (28 miles away),No shipping INFO!,28.0,,,"Oceanside, CA",Oceanside, CA,9 months 
182,635097748,Samsung Galaxy S8,300.0,Used (normal wear),"Samsung Galaxy S8 (T-Mobile)64GB Orchid GreySlightly cracked front screen (see photos)Scratch free back, original backing sticker still intactOtherwise, touch screen and hardware works just fineCan sell with original box containing original contents still unopened and unused - AKG earbuds, charger, adapters (see photos)Can sell with optional cases, black Spigen (used) or clear TPU (unopened)",5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,9 months 
183,629572063,Samsung galaxy s8 plus,265.0,Used (normal wear),Back glass cracked doesn’t affect the phone comes with otter box and charger open to trades ,4,Local pickup (30 miles away),No shipping INFO!,30.0,,,"Oceanside, CA",Oceanside, CA,9 months 
184,625017859,Smartphone Samsung galaxy s8+,400.0,Used (normal wear),"Screen is scratch and crack free. Great phone, great condition. ",2,Local pickup (11 miles away),Ships for $3.29,11.0,,3.29,"San Diego, CA",San Diego, CA,9 months 
185,621578906,2 Samsung galaxy s8 ime Locked,350.0,Other (see description),Their both ime locked ass you see the screen are broken on both they are screen unlocked both are 32 gb  ask 350 for both ,2,Local pickup (18 miles away),Ships for $3.29,18.0,,3.29,"Spring Valley, CA",Spring Valley, CA,9 months 
186,617838962,Samsung galaxy s8 $375,375.0,Used (normal wear),"Great phone, upgraded, so I don’t need this anymore At&T a couple cracks on the back side ",2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,10 months 
187,614684142,Samsung galaxy S8,400.0,Used (normal wear),Just like new got to see it.,4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,10 months 
188,608019885,Samsung galaxy S8 unloked,300.0,Used (normal wear),The screen its broken ,1,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,10 months 
189,605704984,Samsung Galaxy S8 Active,400.0,Open box (never used),T Mobile . No Scratches Or Cracks . First Come First Serve ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,10 months 
190,602116042,Samsung Galaxy s8 T mobile unlock for any sim cart clean no scratches or cracked like new,380.0,Used (normal wear),No description. Ask seller for more details,1,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,11 months 
191,590089291,Samsung Galaxy S8,385.0,Used (normal wear),"Factory unlocked, works under any major carrier. It has a small crack on the back corners but other than that it is spotless. It is still lightning fast and looks amazing with the nearly edge to edge display.",4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"La Mesa, CA",La Mesa, CA,11 months 
192,578071518,Samsung Galaxy S8,400.0,Used (normal wear),Has been factory reset and comes with case.,2,Local pickup (14 miles away),Ships for $7.49,14.0,,7.49,"San Diego, CA",San Diego, CA,1 year 
193,577336162,Samsung Galaxy S8,265.0,Used (normal wear),Used Samsung Galaxy S8+ Carrier Unlocked for any service provider . Works in any countries with GSM capabilities including MEXICO.,5,Local pickup (9 miles away),No shipping INFO!,9.0,,,"Carrollton, TX",Carrollton, TX,1 year 
194,571576864,Samsung galaxy s8,350.0,Used (normal wear),Se vende Samsung galaxy s8 en buenas condiciones ,1,Local pickup (13 miles away),Ships for $3.29,13.0,,3.29,"San Diego, CA",San Diego, CA,1 year 
196,563553865,Samsung Galaxy s8 factory unlocked,600.0,Open box (never used),Factory unlocked and perfect condition ,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 year 
197,555265926,Samsung galaxy s8 plus 64GB unlocked!!!,350.0,New (never used),"Samsung galaxy s8 plus 64GB unlocked for any carrierSilver , very good condition!!",4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,1 year 
198,552912760,Samsung Galaxy S8 64GB BRAND NEW,495.0,Open box (never used),I have a galaxy S8 64GB I never used it bought an iPhone instead so no longer needed it is T-Mobile,4,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 year 
199,544760282,Samsung galaxy s8+,275.0,Used (normal wear),"Really small on bottom right, still great usable good working condition. Just aesthetic blemish.",1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,1 year 
200,533324650,Samsung Galaxy S8+ At&t,465.0,Used (normal wear),"Small scratches at bottom due to case. Otherwise, excellent condition. Comes with cases and charger. ",2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"Santee, CA",Santee, CA,1 year 
201,531348780,SAMSUNG,220.0,New (never used),SAMSUNG GALAXY S8+RATED BEST PHONE OF 2018GREAT VIDEO AND CAMERA QUALITYAMAZING FOR CALLS AND VIDEO CHATWORKS ONLY WITH T-MOBILE.SUPER EASY TO UNCLOCK THATS ALL IT NEEDS REALLYMY LOSS YOUR WIN!Has a few cracks on screen.Need to be unlocked.,6,Local pickup (21 miles away),Ships for $7.49,21.0,,7.49,"Chula Vista, CA",Chula Vista, CA,1 year 
202,528381485,Samsung Galaxy S8,420.0,Used (normal wear),"Has a crack on the screen and from that crack the whole touch screen won’t workI got a new phone not planning to repair it so I want to sell it, every thing else works fineBest offer",2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Spring Valley, CA",Spring Valley, CA,1 year 
203,517551621,Samsung Galaxy S8+ 64Gb,758.0,Reconditioned/Certified,"Only $124 down payment, and pay $124/Month!!! Certified refurbished//No signs of wear; like new (even has the sticker on the metal frame). The only detail is we don’t have the box or the accessories (no charger).",2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 year 
204,491090758,Samsung Galaxy S8,630.0,Used (normal wear),Unlocked Samsung Galaxy S8 64 GB ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,1 year 
205,464249460,Samsung galaxy s8 plus,400.0,New (never used),Pretty much new galaxy s8 plus. For at&t comes with leather case that attaches to your belt.  No scratches or problems with phone . ask $400 O.B.O,4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,1 year 
206,427567186,Samsung galaxy s8+,600.0,Used (normal wear),Good conditions ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,1 year 
207,403614381,Samsung galaxy S8 plus,400.0,Used (normal wear),Sprint ,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 year 
208,389800066,"Samsung Galaxy S8 Plus, Artic Silver (T-Mobile)",580.0,Reconditioned/Certified,"Manufacturer refurbished,  like new condition! Perfect condition. Box and accessories included.",1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 year 
209,371366011,Samsung galaxy s8 plus 64 gb unlocked Coral Blue,700.0,New (never used),Just bought brand new samsung galaxy s8 plus Coral blue 64 gb will work with any carrier no scratches or defects perfectly brand new!!!,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"La Mesa, CA",La Mesa, CA,2 years 
211,367217169,Samsung Galaxy S8 Plus,430.0,Used (normal wear),Samsung Galaxy S8 Plus Unlocked  as you can see 2 small crack one in each corner It comes with original Charger ,5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 years 
213,787268450,Platinum att sim unlocked samsung galaxy s8 active 64gb,260.0,Used (normal wear),From att factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy it ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,3 hours 
214,787038285,#*#*Unlocked Samsung Galaxy S8 lilac Purple#Great Condition#T-Mobile#At&t#Cricket#Straight Talk#Tracfone#*#*,175.0,Used (normal wear),Let's Make A Deal.....Samsung Galaxy S8......Let's Make A Deal!!!!!,3,No delivery INFO!,"Ships from Barnegat, NJ for $3.29",,"Barnegat, NJ",3.29,"Barnegat, NJ",Barnegat, NJ,9 hours 
215,786599300,Samsung Galaxy S8 Unlocked,225.0,Used (normal wear),Hello I have a Samsung Galaxy S8 64gigs Fully Unlocked for any Service for sale only $225 it has a very thin hair like crack on screen which is unnoticeable when the phone is on or off and it come with a Brand new protective case and charger ,3,No delivery INFO!,"Ships from The Bronx, NY for $3.29",,"The Bronx, NY",3.29,"The Bronx, NY",The Bronx, NY,1 day 
216,786240031,Samsung Galaxy s8 unlocked,260.0,Used (normal wear),Unlocked for all carriers international and in US SIM card slot has a space to add more storage with a memory sd card and SIM card slot. ,6,No delivery INFO!,"Ships from Citrus Heights, CA for $7.49",,"Citrus Heights, CA",7.49,"Citrus Heights, CA",Citrus Heights, CA,1 day 
217,786215613,Samsung galaxy S8+ good cond.,165.0,Used (normal wear),This is originally a t-mobile but is unlocked its Only one got one small crack that doesnt affect visibility at all no scatches it is clean after i wiped it down from my smudge fingers lol.. You cant notice unless your searching to see it the one crack that is,5,No delivery INFO!,"Ships from Sacramento, CA for $7.49",,"Sacramento, CA",7.49,"Sacramento, CA",Sacramento, CA,1 day 
218,786081415,New Cell Phone Samsung Galaxy S8+ Plus SM-G955U1 64GB Color Black & Gray (Unlocked) any carrier,260.0,New (never used),"New Cell Phone Samsung Galaxy S8+ Plus SM-G955U1 64GB Color Black (Unlocked) any carrierReal cell photos postedIt Includes:*Box private* cable usb & charger Cell phone never used I have 10 cell phones available for sale5 color Gray 5 color Black1 Color SilverMain features: Display: 6.2 "", 1440 x 2960 pixels Processor: Snapdragon 835 / Exynos 8895 RAM: 4GB Storage: 64GB Expansion: microSD.  ",12,No delivery INFO!,"Ships from OR, US for $7.49",,"OR, US",7.49,"OR, US",OR, US,2 days 
219,785395516,Samsung S8,225.0,Used (normal wear),"Samsung Galaxy S8Phone can be used on any carrier since it was for Verizon and then paid off to be unlocked.No Scratches or dentsPhone is in GREAT WORKING CONDITION. Tested out everything (camera, speakerphone, etc..)$225",3,No delivery INFO!,"Ships from Houston, TX for $3.29",,"Houston, TX",3.29,"Houston, TX",Houston, TX,3 days 
220,785223262,Samsung Galaxy S8 unlocked 64GB,250.0,Used (normal wear),"Excellent condition . Selling due to an upgrade. Case included ., charger optional. Won’t last long . Serious inquires ONLY! ",6,No delivery INFO!,"Ships from Queens, NY for $3.29",,"Queens, NY",3.29,"Queens, NY",Queens, NY,3 days 
221,784804321,Galaxy S8 silver + Jlabs Wireless Earbuds/sport+charger,300.0,Used (normal wear),Samsung Galaxy S8 silver (only 5months old)*TMobile carrier*+Wireless Phone Charger (not shown)+Jlabs wireless Earbuds Sport (only worn a few times)Including Addition ear padsGreat wireless set very new.,4,No delivery INFO!,"Ships from Coppell, TX for $7.49",,"Coppell, TX",7.49,"Coppell, TX",Coppell, TX,4 days 
222,783973969,MetroPCS unlock Samsung Galaxy s8 plus T-Mobile,350.0,Used (normal wear),This is a  Samsung Galaxy s8 plus great Condition Tmobile original carrier unlocked for Metro T-Mobile Simple Mobile family mobile Lycamobile At&t Cricket Wireless Net10 H2O Straight Talk wireless Page Plus International overseas Europe Mexico china-africa Spain Canada Haiti Puerto Rico Bahamas Jamaica worldwide any carrier any GSM serviceThe phone comes with everything in the Box displayed on the pictureUsb cordCharging blockMicro usb to C-type Adapter Data transfer adapter Box,5,No delivery INFO!,"Ships from Ruskin, FL for $7.49",,"Ruskin, FL",7.49,"Ruskin, FL",Ruskin, FL,6 days 
223,783526655,Samsung Galaxy S8+ Plus GSM Unlocked (Trade IPhone 8 +),325.0,Open box (never used),  Samsung Galaxy S8+ Plus GSM Unlocked (Trade IPhone 8 +) What's inside the box?Your Midnight Black Samsung Galaxy S8 PlusAll retail manuals and device information bookletsAll Brand New Samsung OEM Accessories. Which Include:Fast Charge Wall BlockType-C Charging CableAKG Headphones (with extra ear bud tips),4,No delivery INFO!,"Ships from Miami, FL for $10.99",,"Miami, FL",10.99,"Miami, FL",Miami, FL,6 days 
225,781237368,SAMSUNG GALAXY S8+ UNLOCK THIS PHONE WILL WORK WITH ( . AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile )HABLO ESP,295.0,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Escondido, CA",Escondido, CA,1 week 
226,779080545,Samsung Galaxy S8+,419.0,Used (normal wear),"I have a Samsung galaxy s8+, comes with black case and charger. It only has one small crack on the bottom left side, but other than that, there are not any other scratches. I had a screen protector on it so the screen is still good. Please contact me for any further details. I used it with T-Mobile but I could get it unlocked, if necessary. ",3,Local pickup (11 miles away),Ships for $7.49,11.0,,7.49,"San Diego, CA",San Diego, CA,2 weeks 
227,776653833,Samsung Galaxy S8 Active 64Gb Unlocked Any Carrier,240.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",5,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,2 weeks 
228,774270105,Samsung Galaxy S8,260.0,Used (normal wear),No description. Ask seller for more details,4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,3 weeks 
229,773098200,Samsung Galaxy S8 plus 64Gb Factory Unlocked,280.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,3 weeks 
230,771678405,Samsung Galaxy S8 Sprint,220.0,Used (normal wear),Good conditionsSprint,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,4 weeks 
231,768537987,Samsung galaxy s8+ unlock hablo español . AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile,275.0,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,1 month 
232,765666741,Samsung Galaxy s8,150.0,Used (normal wear),The back screen is cracked only it works perfect good conditions come with its charger ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
233,765089684,Samsung Galaxy s8 plus 64Gb Factory Unlocked,295.0,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 month 
234,762885961,Samsung Galaxy S8 plus 64Gb Unlocked any Carrier,295.0,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 month 
236,755212768,Samsung Galaxy S8+,300.0,Used (normal wear),Samsung Galaxy S8+ with tempered glass screen protector and 2 phone cases included $300. Phone is for Tmobile. ,1,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,1 month 
237,752702697,Samsung galaxy s8 unlocked,299.0,Used (normal wear),"Mint condition Unlocked ( works with att, tmobile, metro, cricket, Verizon,  & overseas) Comes with charger & store warranty Please contact us if you are interested or have any questions Payless wireless 6074 el cajon Blvd ",9,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 months 
238,748915961,Samsung galaxy s8,200.0,Used (normal wear),"Samsung galaxy s8 phone for sale , screen needs to be fixed",2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,2 months 
240,747362519,Samsung Galaxy S8 (Unlocked),275.0,Used (normal wear),Unlocked for all Carriers Comes with Charger Clean IMEI Excellent Condition I have two available. One for $275 and two for $530,5,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,2 months 
241,746010401,Samsung galaxy s8,140.0,Used (normal wear),Comes with an OtterBox case.2 white marks and cracked screen but still works great. It's a US unlocked version so will work with a lot of carriers. Willing to trade,4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Marcos, CA",San Marcos, CA,2 months 
242,739235911,Samsung Galaxy S8+ ATT,200.0,Used (normal wear),Good condition samsungvgalaxy S8 plus has crack screen last pics show damage but fully functional currently still has screen protector on and case. Asking 200 obo or trade. If post is up items r still available.  Check my list of other stuff. ,6,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 months 
243,738405879,Samsung Galaxy s8+,235.0,Used (normal wear),"Like new condition.just upgraded to the note10 +ATT service ready for unlock for any carrier,sold one of Two,Still have one for sale ",2,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,2 months 
244,436940029,Samsung Galaxy S8+,475.0,New (never used),"Samsung Galaxy S8+unlockedLike new, perfect condition no scratches or wear & tear$475",5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,3 months 
245,732994274,SAMSUNG GALAXY S8 (BLUE),320.0,Reconditioned/Certified,***MANY MORE******MANY MORE******MANY MORE******MANY MORE***,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 months 
246,732159766,SAMSUNG GALAXY S8+ UNLOCK ANY CARRIER 64 gb HABLO ESPAÑOL,240.0,Used (normal wear),Galaxy s8 +Broken screenAny carrier BlackHablo español ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Escondido, CA",Escondido, CA,3 months 
247,726328520,Samsung Galaxy S8 for sale,175.0,Used (normal wear),Text make offer has a cracked screen works fine 64g ,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 months 
248,725422356,Samsung Galaxy s8,350.0,Used (normal wear),Dis freaking phone is ready to go home I replaced the front a cover restarted it any its freaking faster at 64gig!,3,Local pickup (15 miles away),Ships for $3.29,15.0,,3.29,"National City, CA",National City, CA,3 months 
249,722162496,Samsung galaxy s8+,220.0,Used (normal wear),"Sprint ,esta en muy buen estado esta reportado como robado pero se puede usar con wifi y tabn se puede desbloquear para cualquier conpania interesados manden mp",3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 months 
250,718468972,Samsung Galaxy S8+,300.0,Used (normal wear),Used for 3 month Verizon unlocked,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,4 months 
251,706824572,SAMSUNG GALAXY S8,250.0,Reconditioned/Certified,***************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE*******************,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
252,675475511,"SAMSUNG GALAXY S8. ""W/tiny tiny little crack""",300.0,Reconditioned/Certified,***PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION***,8,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
253,679165512,SAMSUNG GALAXY S8,285.0,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,8,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
254,683902858,SAMSUNG GALAXY S8,280.0,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,7,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
255,692797629,SAMSUNG GALAXY S8,275.0,Used (normal wear),"   ***FOR PRICES PLEASE CLICK ON ""MR. ROBOTO"" TO SEE MY SELECTION OF.          PHONES***                      ****SEE MY PAGE****                      ****SEE MY PAGE****                      ****SEE MY PAGE*******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION*",8,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,4 months 
256,698534125,SAMSUNG GALAXY S8+,250.0,Used (normal wear),*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
257,701739922,SAMSUNG GALAXY S8+,225.0,Reconditioned/Certified,***************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE*******************,6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
258,706096026,Samsung galaxy s8,200.0,Used (normal wear),Unlock T-Mobile can be used with any carrier  comes with the charging cable with 3 detachable head . $200 firm not accepting any lower. ,3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,4 months 
259,701731919,Samsung Galaxy S8,199.0,Used (normal wear),"Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,5 months 
260,698222109,S8 Samsung galaxy,150.0,Used (normal wear),Works perfect is just cracked a little bit,4,Local pickup (4 miles away),Ships for $3.29,4.0,,3.29,"San Diego, CA",San Diego, CA,5 months 
261,692931188,Samsung Galaxy s8 plus t mobile,260.0,Used (normal wear),"It's good work perfect have crack in the back cover it's easy to buy change that by your self 10$ the back glass covera no have any  crack in the screen  text me or c al 61,9four389zero one4",5,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,5 months 
263,680924881,Samsung galaxy s8 T-Mobile,290.0,Used (normal wear),Very good condition!!,1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Spring Valley, CA",Spring Valley, CA,6 months 
264,675199736,Samsung galaxy s8+,400.0,Used (normal wear),Back glass broken everything else fine,1,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Imperial Beach, CA",Imperial Beach, CA,6 months 
265,672791441,Samsung galaxy S8 edge,250.0,Used (normal wear),"clean phone no scratches or cracks,, i got the galaxy 10s so im selling this one,,, with knew case,, t mobile company ",4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,6 months 
266,663908291,Samsung Galaxy s8+ clean,200.0,Used (normal wear),"Samsung galaxy s8+ originally from tmobile but works with other carriers as well. 64gb and also comes with 64gb microsd card and  a 35$ tech21 phonecase. The phone itself has 64gb and is perfect no issues at all, just the front screen is cracked. Gladly looking to sell this phone to someone!",4,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,7 months 
267,657641673,Samsung Galaxy s8 plus,240.0,Used (normal wear),"Selling my Galaxy s8 plus there's a crack on the very bottom left it doesn't effect the phone at all and don't really notice it when using the phone. The back has a few cracks but those can be fixed cheap like 40-50. It's fully paid off for TMobile and metro but can be unlocked for all will throw in charger,case and pop socket. Need cash asap so I will not be shipping.240OBO shoot me a offer or if u have any more questions just messaged ",4,Local pickup (16 miles away),Ships for $7.49,16.0,,7.49,"El Cajon, CA",El Cajon, CA,7 months 
268,652067170,Samsung galaxy s8,300.0,Used (normal wear),"Cellphone in great conditions, unlocked, not even 2 years of use.It has a tiny crack on lower corner, but everything functions perfectly. It comes with box and accessories (sealed and  unused headphones)",3,Local pickup (24 miles away),Ships for $7.49,24.0,,7.49,"San Diego, CA",San Diego, CA,8 months 
269,648929876,Samsung galaxy s8,100.0,Used (normal wear),Infinity mobile,1,Local pickup (36 miles away),No shipping INFO!,36.0,,,"Fallbrook, CA",Fallbrook, CA,8 months 
270,642588410,Samsung Galaxy S8 BRAND NEW unlock,300.0,New (never used),BRAND NEW NEVER USED MAKE OFFER ,2,Local pickup (10 miles away),Ships for $3.29,10.0,,3.29,"Solana Beach, CA",Solana Beach, CA,8 months 
271,640633953,Cellular,250.0,Used (normal wear),Samsung Galaxy S8 plus 64 GPS a little cracks but works perfect.,3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,8 months 
272,636421720,Samsung galaxy S8 Plus,400.0,New (never used),"up for sale is my galaxy S8 Plus brand new still in the box never turned on, it is AT&T but can be unlocked through other retailers, asking price is 400 or give me a best offer! can meet at a public place",5,Local pickup (44 miles away),No shipping INFO!,44.0,,,"Temecula, CA",Temecula, CA,9 months 
273,633439939,"Samsung galaxy s8 t-mobile, iconx and 2 cases",330.0,Used (normal wear),Used like a month comes  with all original (Charging cables and earphones)also with  a pair of iconx and 2 cases,5,Local pickup (19 miles away),No shipping INFO!,19.0,,,"San Marcos, CA",San Marcos, CA,9 months 
